# TOPAS Version: 4.2.p3
# Parameter File: UITF_ND3.txt
# Results for scorer: Dose_Z
# Scored in component: ND3Target
# R in 25 bins of 0.05 cm
# Phi in 72 bins of 5 deg
# Z in 50 bins of 0.05 cm
# DoseToMedium ( Gy ) : Sum   
0, 0, 0, 0.000109388362034224
1, 0, 0, 0.0001101886737160385
2, 0, 0, 0.0001119622684200294
3, 0, 0, 0.0001175370998680592
4, 0, 0, 0.0001167599184555002
5, 0, 0, 0.0001159245584858581
6, 0, 0, 0.0001205705193569884
7, 0, 0, 0.0001191398041555658
8, 0, 0, 0.0001164343266282231
9, 0, 0, 0.0001153097036876716
10, 0, 0, 0.0001181040206574835
11, 0, 0, 0.0001150493408204056
12, 0, 0, 0.0001151305405073799
13, 0, 0, 0.000119075681141112
14, 0, 0, 0.0001177554004243575
15, 0, 0, 0.0001159124949481338
16, 0, 0, 0.0001175172656076029
17, 0, 0, 0.0001132948164013214
18, 0, 0, 0.0001168800299637951
19, 0, 0, 0.0001135813508881256
20, 0, 0, 0.0001145464557339437
21, 0, 0, 0.000112656649434939
22, 0, 0, 0.0001064647804014385
23, 0, 0, 0.0001010801352094859
24, 0, 0, 9.251529263565317e-05
0, 1, 0, 0.0001214343355968595
1, 1, 0, 0.0001158396044047549
2, 1, 0, 0.000118919815577101
3, 1, 0, 0.0001217662284034304
4, 1, 0, 0.0001251861249329522
5, 1, 0, 0.0001161651380243711
6, 1, 0, 0.0001202559942612424
7, 1, 0, 0.0001240232377313077
8, 1, 0, 0.0001246298634214327
9, 1, 0, 0.0001246790488949046
10, 1, 0, 0.0001225297601195052
11, 1, 0, 0.0001227328466484323
12, 1, 0, 0.0001242082653334364
13, 1, 0, 0.0001234511728398502
14, 1, 0, 0.0001247676700586453
15, 1, 0, 0.0001261500437976792
16, 1, 0, 0.0001303562894463539
17, 1, 0, 0.000122994533739984
18, 1, 0, 0.0001223153813043609
19, 1, 0, 0.0001219541154569015
20, 1, 0, 0.0001260207063751295
21, 1, 0, 0.0001220832782564685
22, 1, 0, 0.0001196196026285179
23, 1, 0, 0.0001107160642277449
24, 1, 0, 0.0001065346150426194
0, 2, 0, 0.0001230102498084307
1, 2, 0, 0.0001171560797956772
2, 2, 0, 0.0001259984564967453
3, 2, 0, 0.0001281770528294146
4, 2, 0, 0.0001274051610380411
5, 2, 0, 0.000121595076052472
6, 2, 0, 0.0001277852570638061
7, 2, 0, 0.0001285527978325263
8, 2, 0, 0.0001280870201298967
9, 2, 0, 0.0001297775015700608
10, 2, 0, 0.0001280409487662837
11, 2, 0, 0.0001300969306612387
12, 2, 0, 0.000126315833767876
13, 2, 0, 0.0001290225045522675
14, 2, 0, 0.0001302769233006984
15, 2, 0, 0.0001297165872529149
16, 2, 0, 0.0001301994052482769
17, 2, 0, 0.0001327102800132707
18, 2, 0, 0.0001303439203184098
19, 2, 0, 0.0001363383198622614
20, 2, 0, 0.0001333115214947611
21, 2, 0, 0.0001338650909019634
22, 2, 0, 0.000127829349366948
23, 2, 0, 0.0001277871051570401
24, 2, 0, 0.000123231700854376
0, 3, 0, 0.0001244274899363518
1, 3, 0, 0.0001233263610629365
2, 3, 0, 0.0001236326061189175
3, 3, 0, 0.0001306854101130739
4, 3, 0, 0.0001300001604249701
5, 3, 0, 0.0001277966803172603
6, 3, 0, 0.000127009698189795
7, 3, 0, 0.0001273404923267663
8, 3, 0, 0.0001309195795329288
9, 3, 0, 0.0001305589539697394
10, 3, 0, 0.0001302842138102278
11, 3, 0, 0.0001349465892417356
12, 3, 0, 0.000133473047753796
13, 3, 0, 0.000137887051096186
14, 3, 0, 0.0001304827455896884
15, 3, 0, 0.0001394195423927158
16, 3, 0, 0.000131841836264357
17, 3, 0, 0.0001297651760978624
18, 3, 0, 0.0001407200907124206
19, 3, 0, 0.0001409181568305939
20, 3, 0, 0.0001400684996042401
21, 3, 0, 0.0001406720984959975
22, 3, 0, 0.0001372613332932815
23, 3, 0, 0.0001422862696927041
24, 3, 0, 0.0001393027487210929
0, 4, 0, 0.000135048758238554
1, 4, 0, 0.0001338550791842863
2, 4, 0, 0.0001274487149203196
3, 4, 0, 0.0001310097868554294
4, 4, 0, 0.000135072783450596
5, 4, 0, 0.0001343016483588144
6, 4, 0, 0.0001322217867709696
7, 4, 0, 0.0001307527127210051
8, 4, 0, 0.000136007511173375
9, 4, 0, 0.0001318104477832094
10, 4, 0, 0.0001304689940297976
11, 4, 0, 0.0001336316636297852
12, 4, 0, 0.0001356087886961177
13, 4, 0, 0.000134748057462275
14, 4, 0, 0.0001411670236848295
15, 4, 0, 0.00013469580153469
16, 4, 0, 0.0001405674702255055
17, 4, 0, 0.0001370002282783389
18, 4, 0, 0.0001418276951881126
19, 4, 0, 0.0001406427327310666
20, 4, 0, 0.0001468074624426663
21, 4, 0, 0.0001463754306314513
22, 4, 0, 0.0001469602575525641
23, 4, 0, 0.000149843719555065
24, 4, 0, 0.0001542554527986795
0, 5, 0, 0.0001373964914819226
1, 5, 0, 0.0001374267303617671
2, 5, 0, 0.0001320892624789849
3, 5, 0, 0.0001299818832194433
4, 5, 0, 0.0001344721822533756
5, 5, 0, 0.0001325611519860104
6, 5, 0, 0.0001362115144729614
7, 5, 0, 0.0001381519250571728
8, 5, 0, 0.0001368108496535569
9, 5, 0, 0.0001366225333185866
10, 5, 0, 0.0001397632149746642
11, 5, 0, 0.0001410254917573184
12, 5, 0, 0.0001328135549556464
13, 5, 0, 0.0001364652853226289
14, 5, 0, 0.0001423208595952019
